Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,52.1951217651367,50.970874786377,48.0582542419434,50.2392349243164,55.5023918151855,49.2891006469727,53.0805702209473,51.1848335266113,55.769229888916,50.961540222168,49.038459777832,47.1153831481934,48.0769233703613,43.75,47.1153831481934
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.193338245153427,0.22081170976162,0.23233625292778,0.221720933914185,0.226966947317123,0.221392318606377,0.218780323863029,0.192223027348518,0.211805313825607,0.202845767140388,0.197784438729286,0.206473082304001,0.207825988531113,0.216484531760216,0.245914950966835
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,0.245218232274055,0.480822652578354,0.498143970966339,0.497778326272964,0.487507224082947,0.481147527694702,0.480951368808746,0.486867696046829,0.438700348138809,0.485081702470779,0.528136432170868,0.557348668575287,0.546050012111664,0.537684321403503,0.689502596855164
American Samoa,ASM,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.9512176513672,68.9320373535156,68.4466018676758,68.4210510253906,68.4210510253906,67.7725143432617,67.7725143432617,68.2464447021484,70.1923065185547,70.1923065185547,70.6730804443359,71.1538467407227,71.1538467407227,70.6730804443359,74.038459777832
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,38.0487823486328,46.1165046691895,46.6019401550293,49.7607650756836,45.4545440673828,45.971565246582,48.8151664733887,49.7630348205566,42.3076934814453,46.6346168518066,46.6346168518066,47.1153831481934,46.6346168518066,41.3461532592773,48.5576934814453
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,80,87.3786392211914,84.4660186767578,84.2105255126953,84.6889953613281,84.3601913452148,82.4644546508789,81.9905242919922,86.538459777832,86.0576934814453,85.5769195556641,86.538459777832,87.5,86.538459777832,90.8653869628906
American Samoa,ASM,Government Effectiveness: Standard Error,GE.STD.ERR,0.43521574139595,0.469023406505585,0.451419293880463,0.423606425523758,0.449286729097366,0.434492319822311,0.398943334817886,0.381466120481491,0.466656535863876,0.447143614292145,0.433638542890549,0.446216911077499,0.457429587841034,0.458732217550278,0.490834087133408
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.53803372383118,1.50119686126709,1.52785265445709,1.53600037097931,1.51251101493835,1.49870872497559,1.52303469181061,1.53251993656158,1.71223628520966,1.78248631954193,1.85312378406525,1.93147969245911,1.93613159656525,1.90103769302368,1.81611633300781
Andorra,AND,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.7560958862305,90.291259765625,90.7766952514648,91.8660278320313,89.9521560668945,90.5213241577148,91.4691925048828,92.4170608520508,95.1923065185547,96.1538467407227,98.0769195556641,98.0769195556641,98.5576934814453,98.0769195556641,96.6346130371094
Andorra,AND,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,76.0975646972656,74.271842956543,75.2427215576172,74.6411514282227,74.6411514282227,74.8815155029297,75.3554534912109,75.8293838500977,76.4423065185547,81.25,84.1346130371094,84.6153869628906,84.1346130371094,83.6538467407227,80.7692337036133
Andorra,AND,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,99.0291290283203,99.5145645141602,99.5215301513672,100,99.5260696411133,99.5260696411133,99.5260696411133,100,100,100,100,100,100,100
Andorra,AND,Government Effectiveness: Standard Error,GE.STD.ERR,0.43521574139595,0.469023406505585,0.451419293880463,0.423606425523758,0.449286729097366,0.434492319822311,0.398943334817886,0.381466120481491,0.466656535863876,0.447143614292145,0.433638542890549,0.446216911077499,0.457429587841034,0.458732217550278,0.490834087133408
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-1.38151121139526,-1.20961427688599,-1.0645045042038,-0.947048008441925,-1.14209020137787,-1.19798719882965,-0.990929543972015,-1.24662971496582,-1.05508363246918,-0.893182992935181,-0.936142444610596,-0.919977068901062,-0.978714644908905,-1.08401024341583,-1.20352840423584
Angola,AGO,Government Effectiveness: Number of Sources,GE.NO.SRC,8,7,7,8,9,9,8,10,9,8,8,7,7,8,7
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,5.36585378646851,10.1941747665405,14.0776700973511,19.1387557983398,10.5263156890869,9.00473976135254,17.0616111755371,9.47867298126221,15.384614944458,18.75,16.8269233703613,17.7884616851807,15.865385055542,12.5,10.5769233703613
Angola,AGO,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0.97560977935791,1.94174754619598,3.88349509239197,6.22009563446045,3.82775115966797,3.3175356388092,6.16113758087158,3.3175356388092,6.73076915740967,9.13461494445801,7.692307472229,8.65384578704834,8.17307662963867,7.21153831481934,5.28846168518066
Angola,AGO,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,13.6585369110107,21.8446598052979,28.6407775878906,34.4497604370117,23.9234447479248,20.8530807495117,30.8056869506836,18.0094795227051,23.0769233703613,32.211540222168,30.2884616851807,30.769229888916,29.8076915740967,25,18.75
Angola,AGO,Government Effectiveness: Standard Error,GE.STD.ERR,0.190896272659302,0.234033033251762,0.2316634953022,0.216205447912216,0.200933381915092,0.200493216514587,0.213200569152832,0.179930299520493,0.200775548815727,0.206948831677437,0.202985629439354,0.212563768029213,0.222783967852592,0.215196534991264,0.230056568980217
Anguilla,AIA,Government Effectiveness: Estimate,GE.EST,1.53803372383118,1.50119686126709,1.52785265445709,1.53600037097931,1.51251101493835,1.49870872497559,1.52303469181061,1.53251993656158,0.948114812374115,1.00404345989227,1.32312893867493,0.832174897193909,0.824066340923309,0.810354948043823,0.971156001091003
Anguilla,AIA,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Anguilla,AIA,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.7560958862305,90.291259765625,90.7766952514648,91.8660278320313,89.9521560668945,90.5213241577148,91.4691925048828,92.4170608520508,77.8846130371094,79.8076934814453,87.5,76.4423065185547,76.4423065185547,76.9230804443359,80.7692337036133
Anguilla,AIA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,76.0975646972656,74.271842956543,75.2427215576172,74.6411514282227,74.6411514282227,74.8815155029297,75.3554534912109,75.8293838500977,59.6153831481934,63.461540222168,72.5961532592773,56.730770111084,54.8076934814453,54.3269233703613,58.6538467407227
Anguilla,AIA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,99.0291290283203,99.5145645141602,99.5215301513672,100,99.5260696411133,99.5260696411133,99.5260696411133,95.1923065185547,94.711540222168,99.5192337036133,92.788459777832,92.788459777832,92.788459777832,95.6730804443359
Anguilla,AIA,Government Effectiveness: Standard Error,GE.STD.ERR,0.43521574139595,0.469023406505585,0.451419293880463,0.423606425523758,0.449286729097366,0.434492319822311,0.398943334817886,0.381466120481491,0.466656535863876,0.447143614292145,0.433638542890549,0.446216911077499,0.457429587841034,0.458732217550278,0.490834087133408
Antigua and Barbuda,ATG,Government Effectiveness: Estimate,GE.EST,0.407718598842621,0.398915678262711,0.498143970966339,0.497778326272964,0.487507224082947,0.481147527694702,0.480951368808746,0.486867696046829,-0.0707140490412712,0.225600779056549,0.263139009475708,0.00769626582041383,-0.00998254306614399,-0.00765708275139332,-0.155457809567451
Antigua and Barbuda,ATG,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.3170700073242,66.5048522949219,68.4466018676758,68.4210510253906,68.4210510253906,67.7725143432617,67.7725143432617,68.2464447021484,50.961540222168,62.980770111084,64.4230804443359,53.3653831481934,52.4038467407227,51.9230766296387,47.1153831481934
Antigua and Barbuda,ATG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,45.365852355957,44.6601943969727,46.6019401550293,49.7607650756836,45.4545440673828,45.971565246582,48.8151664733887,49.7630348205566,19.7115383148193,34.6153831481934,35.5769233703613,23.0769233703613,21.634614944458,22.5961532592773,15.865385055542
Antigua and Barbuda,ATG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,82.4390258789063,83.4951477050781,84.4660186767578,84.2105255126953,84.6889953613281,84.3601913452148,82.4644546508789,81.9905242919922,73.5576934814453,77.8846130371094,78.3653869628906,75,75,74.5192337036133,71.1538467407227
Antigua and Barbuda,ATG,Government Effectiveness: Standard Error,GE.STD.ERR,0.404250621795654,0.440837383270264,0.451419293880463,0.423606425523758,0.449286729097366,0.434492319822311,0.398943334817886,0.381466120481491,0.466656535863876,0.447143614292145,0.433638542890549,0.446216911077499,0.457429587841034,0.458732217550278,0.490834087133408
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,-0.0361093543469906,-0.0116778211668134,-0.124616414308548,-0.295640558004379,-0.111378528177738,-0.0714864432811737,-0.206465601921082,-0.253652781248093,-0.109243862330914,-0.0165390782058239,0.250169098377228,0.164413183927536,0.054248072206974,-0.0965068936347961,-0.224287480115891
Argentina,ARG,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,53.6585350036621,53.8834953308105,52.4271850585938,47.3684196472168,51.6746406555176,54.028434753418,46.445499420166,45.971565246582,49.519229888916,52.4038467407227,62.5,59.1346168518066,54.8076934814453,48.5576934814453,44.230770111084
Argentina,ARG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,43.9024391174316,44.1747589111328,38.3495140075684,32.5358848571777,39.7129173278809,42.1800956726074,35.5450248718262,33.1753540039063,36.0576934814453,40.8653831481934,50,47.1153831481934,42.3076934814453,36.0576934814453,29.3269233703613
Argentina,ARG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,61.9512176513672,64.0776672363281,60.1941757202148,56.4593315124512,62.6794242858887,62.5592422485352,59.7156410217285,57.8199043273926,62.019229888916,65.3846130371094,72.5961532592773,68.2692337036133,66.8269195556641,61.538459777832,58.6538467407227
Argentina,ARG,Government Effectiveness: Standard Error,GE.STD.ERR,0.182440117001534,0.207282364368439,0.218008950352669,0.200019031763077,0.205920115113258,0.205161422491074,0.202281028032303,0.199426501989365,0.207904443144798,0.208915293216705,0.200726523995399,0.201326861977577,0.202117726206779,0.212476745247841,0.232712268829346
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.261045575141907,-0.377753704786301,-0.17073829472065,-0.0199411083012819,-0.166394770145416,-0.108996279537678,-0.0269024036824703,0.0853265821933746,-0.251768827438354,-0.276716083288193,-0.275093078613281,-0.215339452028275,-0.141409367322922,-0.197479233145714,-0.274477034807205
Armenia,ARM,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10,10,10,10,10,11,11,10,10,8,8,8,8,7
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.365852355957,43.2038841247559,50.970874786377,55.5023918151855,48.8038291931152,51.6587677001953,55.4502372741699,58.7677726745605,44.230770111084,46.1538467407227,42.3076934814453,44.230770111084,48.0769233703613,42.788459777832,40.3846168518066
Armenia,ARM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,34.634147644043,26.2135925292969,37.3786392211914,44.4976081848145,36.8421058654785,40.7582931518555,43.1279602050781,46.445499420166,27.4038467407227,29.8076915740967,29.8076915740967,30.769229888916,33.6538467407227,31.25,26.9230766296387
Armenia,ARM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,56.5853652954102,52.9126205444336,58.737865447998,63.6363639831543,60.7655487060547,61.6113739013672,62.5592422485352,65.8767776489258,57.6923065185547,55.769229888916,56.25,58.6538467407227,61.538459777832,60.5769233703613,57.6923065185547
Armenia,ARM,Government Effectiveness: Standard Error,GE.STD.ERR,0.180288463830948,0.201956823468208,0.206375107169151,0.204111903905869,0.200767323374748,0.201973140239716,0.197400286793709,0.194603681564331,0.214995622634888,0.217871740460396,0.21062733232975,0.210711091756821,0.222827732563019,0.230801776051521,0.250836759805679
Aruba,ABW,Government Effectiveness: Estimate,GE.EST,1.27947068214417,1.24610328674316,1.27042543888092,1.49645578861237,1.2462443113327,1.23621416091919,1.24728560447693,1.22114515304565,0.887694120407104,0.880507171154022,0.888866126537323,0.913862347602844,1.05176115036011,1.02402460575104,1.1213675737381
Aruba,ABW,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,87.8048782348633,87.3786392211914,86.4077682495117,89.9521560668945,85.6459350585938,85.3080596923828,85.7819900512695,85.3080596923828,75.4807662963867,76.4423065185547,77.4038467407227,78.8461532592773,80.7692337036133,80.7692337036133,85.0961532592773
Aruba,ABW,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,69.2682952880859,68.4466018676758,69.4174728393555,78.4689025878906,72.2488021850586,72.511848449707,71.5639801025391,72.0379180908203,65.3846130371094,66.8269195556641,66.8269195556641,66.8269195556641,68.75,68.2692337036133,69.2307662963867
Aruba,ABW,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.0487823486328,97.5728149414063,98.0582504272461,98.0861206054688,96.172248840332,96.2085342407227,95.2606658935547,94.7867279052734,89.4230804443359,87.9807662963867,90.3846130371094,90.8653869628906,93.2692337036133,92.788459777832,95.1923065185547
Aruba,ABW,Government Effectiveness: Standard Error,GE.STD.ERR,0.43521574139595,0.469023406505585,0.451419293880463,0.323028177022934,0.335232943296433,0.329280883073807,0.313134968280792,0.300653517246246,0.350669264793396,0.33001983165741,0.319698959589005,0.334097981452942,0.331042915582657,0.327733159065247,0.357593536376953
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.70751595497131,1.81828260421753,1.78415966033936,1.70176219940186,1.76319003105164,1.6899231672287,1.61283433437347,1.63268768787384,1.60130333900452,1.56022334098816,1.56198215484619,1.53046941757202,1.58852088451385,1.56487631797791,1.61007499694824
Australia,AUS,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.6585388183594,96.1165084838867,95.6310653686523,94.2583694458008,94.7368392944336,94.3127975463867,93.8388595581055,94.3127975463867,92.3076934814453,92.3076934814453,92.3076934814453,92.3076934814453,93.2692337036133,93.2692337036133,93.75
Australia,AUS,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,87.8048782348633,88.8349533081055,87.8640747070313,87.0813369750977,88.0382766723633,86.2559204101563,85.7819900512695,87.2037887573242,87.0192337036133,86.0576934814453,85.5769195556641,84.6153869628906,86.0576934814453,85.5769195556641,85.5769195556641
Australia,AUS,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.0487823486328,99.0291290283203,99.0291290283203,98.5645904541016,99.0430603027344,98.5782012939453,98.5782012939453,99.052131652832,98.5576934814453,99.038459777832,99.038459777832,97.1153869628906,98.5576934814453,98.5576934814453,99.5192337036133
Australia,AUS,Government Effectiveness: Standard Error,GE.STD.ERR,0.201305881142616,0.22385348379612,0.234366253018379,0.218857809901237,0.227388635277748,0.222375899553299,0.219045549631119,0.216096892952919,0.228611439466476,0.227409347891808,0.218689665198326,0.221809729933739,0.221589937806129,0.228548377752304,0.253996104001999
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.82699167728424,1.8628796339035,1.77105259895325,1.66253793239594,1.81232047080994,1.60267007350922,1.5598771572113,1.57174801826477,1.55354714393616,1.47787606716156,1.50463581085205,1.49953770637512,1.48801589012146,1.52114546298981,1.64590120315552
Austria,AUT,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,7,8,8,8,8,8,8,8,8,8,8,7
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.0975646972656,96.6019439697266,94.6601943969727,93.7799072265625,97.1291885375977,92.890998840332,92.890998840332,92.890998840332,91.3461532592773,89.9038467407227,91.8269195556641,91.8269195556641,91.8269195556641,92.3076934814453,94.711540222168
Austria,AUT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,88.2926864624023,89.3203887939453,87.8640747070313,86.6028671264648,88.5167465209961,86.2559204101563,84.3601913452148,85.3080596923828,87.0192337036133,83.6538467407227,84.1346130371094,84.1346130371094,83.1730804443359,85.0961532592773,86.538459777832
Austria,AUT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.5365829467773,99.0291290283203,99.0291290283203,98.0861206054688,99.0430603027344,98.5782012939453,98.1042633056641,98.5782012939453,98.0769195556641,96.6346130371094,96.6346130371094,96.1538467407227,96.1538467407227,97.5961532592773,99.5192337036133
Austria,AUT,Government Effectiveness: Standard Error,GE.STD.ERR,0.201305881142616,0.22385348379612,0.234366253018379,0.218857809901237,0.218768894672394,0.214328646659851,0.210560873150826,0.201969236135483,0.211101472377777,0.213063850998878,0.208518415689468,0.208964020013809,0.209496036171913,0.216167613863945,0.232616737484932
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.667855262756348,-0.800852239131927,-0.784415364265442,-0.661590874195099,-0.811674296855927,-0.770396113395691,-0.787990510463715,-0.444532543420792,-0.30541729927063,-0.21886844933033,-0.116176269948483,-0.129922404885292,-0.104204587638378,-0.0864946097135544,-0.116941824555397
Azerbaijan,AZE,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10,9,10,10,9,9,9,9,9,8,8,8,8,6
Azerbaijan,AZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.2439022064209,22.8155345916748,24.2718448638916,31.1004791259766,24.4019145965576,25.1184825897217,25.1184825897217,39.3364944458008,43.269229888916,47.5961532592773,49.038459777832,49.519229888916,49.038459777832,50.480770111084,48.5576934814453
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,18.536584854126,12.1359224319458,12.1359224319458,14.8325357437134,11.0047845840454,12.3222751617432,11.8483409881592,23.6966819763184,25,32.211540222168,35.5769233703613,34.1346168518066,35.0961532592773,36.0576934814453,30.2884616851807
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,41.9512176513672,38.3495140075684,41.262134552002,44.9760780334473,38.2775115966797,42.1800956726074,40.7582931518555,51.1848335266113,57.211540222168,58.1730766296387,61.538459777832,62.019229888916,62.019229888916,62.980770111084,64.4230804443359
Azerbaijan,AZE,Government Effectiveness: Standard Error,GE.STD.ERR,0.180288463830948,0.201956823468208,0.213563963770866,0.200150728225708,0.200627282261848,0.213279888033867,0.210786655545235,0.206722438335419,0.21882626414299,0.220732688903809,0.21062733232975,0.210711091756821,0.222827732563019,0.230801776051521,0.272308021783829
"Bahamas, The",BHS,Government Effectiveness: Estimate,GE.EST,1.16358292102814,1.10220849514008,1.14091324806213,1.00417971611023,1.07030260562897,0.974231779575348,0.982968807220459,0.867702424526215,0.725424528121948,0.709997713565826,0.715726613998413,0.573825657367706,0.533815801143646,0.481303781270981,0.445276260375977
"Bahamas, The",BHS,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,3,4,4,4,3,3,3,3,3,3,3,3
"Bahamas, The",BHS,Government Effectiveness: Percentile Rank,GE.PER.RNK,84.3902435302734,83.0097122192383,83.980583190918,79.4258346557617,81.8181838989258,78.6729888916016,78.1990509033203,75.3554534912109,74.038459777832,73.5576934814453,74.038459777832,72.1153869628906,70.1923065185547,68.2692337036133,67.788459777832
"Bahamas, The",BHS,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,70.7317047119141,69.4174728393555,70.3883514404297,69.3779907226563,69.8564605712891,68.7203826904297,68.7203826904297,66.8246459960938,62.019229888916,63.461540222168,62.5,57.211540222168,54.8076934814453,52.4038467407227,50.480770111084
"Bahamas, The",BHS,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,93.6585388183594,93.689323425293,94.1747589111328,88.5167465209961,90.4306182861328,87.6777267456055,88.6255950927734,87.2037887573242,87.0192337036133,85.0961532592773,84.1346130371094,81.25,79.8076934814453,78.8461532592773,79.3269195556641
"Bahamas, The",BHS,Government Effectiveness: Standard Error,GE.STD.ERR,0.346062421798706,0.346851706504822,0.353333920240402,0.278604954481125,0.27258226275444,0.268235623836517,0.266526162624359,0.266656786203384,0.300630480051041,0.288031160831451,0.278871357440948,0.287283033132553,0.291010320186615,0.294437259435654,0.318211644887924
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.386875808238983,0.402686685323715,0.379488408565521,0.476081341505051,0.451603800058365,0.51492440700531,0.544541776180267,0.584795832633972,0.561928749084473,0.55733323097229,0.325291305780411,0.191406816244125,0.175440326333046,0.294352799654007,0.42190483212471
Bahrain,BHR,Government Effectiveness: Number of Sources,GE.NO.SRC,5,5,5,7,7,7,7,7,7,7,7,6,6,7,6
Bahrain,BHR,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.3414611816406,66.9902877807617,66.5048522949219,67.464111328125,66.9856491088867,68.7203826904297,68.7203826904297,69.6682434082031,71.6346130371094,72.1153869628906,66.3461532592773,60.5769233703613,60.0961532592773,63.461540222168,66.8269195556641
Bahrain,BHR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,57.073169708252,53.8834953308105,55.8252410888672,58.8516731262207,57.8947372436523,60.6635055541992,60.6635055541992,61.1374397277832,59.6153831481934,59.1346168518066,50.961540222168,44.230770111084,44.711540222168,49.519229888916,53.3653831481934
